,NVDA,AMD,QCOM,NBIS,ORCL,AVGO,TSM,CRWD,SMCI,TSLA,JOBY,RKLB,ASTS,BA,LUNR,LMT,SERV,ISRG,IREN,CORZ,IBIT,COIN,CLSK,HUT,MSTR,IONQ,RGTI,IBM,GOOG,HON,INTC,MSFT,AMZN,NTLA,CRSP,VRTX,SRPT,DNA,RXRX,JAZZ,SOFI,XYZ,PYPL,HOOD,BULL,BLK,SPY
,NVDA,AMD,QCOM,NBIS,ORCL,AVGO,TSM,CRWD,SMCI,TSLA,JOBY,RKLB,ASTS,BA,LUNR,LMT,SERV,ISRG,IREN,CORZ,IBIT,COIN,CLSK,HUT,MSTR,IONQ,RGTI,IBM,GOOG,HON,INTC,MSFT,AMZN,NTLA,CRSP,VRTX,SRPT,DNA,RXRX,JAZZ,SOFI,XYZ,PYPL,HOOD,BULL,BLK,SPY
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-09 04:00:00,9.046,56.39,89.75,20.0,54.18,31.532,56.61,93.9,2.962,62.7113,13.4,10.43,11.81,216.74,10.03,408.56,33.08,194.84,24.45,8.8,24.1722,328.28,2.19,21.45,12.568,9.2,9.43,126.0707,72.808,158.1,63.04,189.8,130.043,20.23,63.26,270.85,155.65,487.2,31.3,113.05,22.65,89.5,156.86,34.82,13.25,558.06,320.79
2020-06-10 04:00:00,9.3668,57.44,91.01,20.0,54.11,31.504,57.55,97.22,2.91,68.3367,13.4,10.43,11.81,203.41,10.03,403.77,32.56,195.1267,24.45,8.8,24.1722,328.28,2.34,21.45,12.392,9.2,9.43,124.1587,73.2925,154.12,63.87,196.84,132.3725,20.61,63.03,274.34,159.83,487.2,31.3,112.56,22.65,89.5,159.91,34.82,13.25,558.06,319.0
2020-06-11 04:00:00,8.7963,52.83,84.02,20.0,51.31,29.375,55.04,95.04,2.802,64.856,13.4,10.43,11.81,170.0,10.03,383.88,36.0,182.61,24.45,8.8,24.1722,328.28,2.02,21.45,11.734,9.2,9.43,112.8203,70.192,143.44,59.7,186.27,127.898,19.05,59.7,263.89,153.6,487.2,31.3,105.71,22.65,89.5,153.04,34.82,13.25,525.21,300.61
2020-06-12 04:00:00,8.9325,53.5,85.24,20.0,51.86,30.025,56.0,93.12,2.922,62.352,13.4,10.43,11.81,189.51,10.03,381.87,35.65,186.1367,24.45,8.8,24.1722,328.28,2.1,21.45,11.802,9.2,9.43,116.5488,70.659,144.51,59.33,187.74,127.251,19.34,59.89,268.56,158.85,487.2,31.3,104.68,22.65,89.5,155.26,34.82,13.25,527.04,304.21
2020-06-15 04:00:00,9.1738,54.68,86.39,20.0,53.25,30.409,56.02,99.02,3.129,66.06,13.4,10.43,11.81,190.94,10.03,373.28,35.13,190.4267,24.45,8.8,24.1722,328.28,2.21,21.45,12.267,9.2,9.43,116.3002,70.9925,146.63,60.1,188.94,128.634,20.27,62.45,267.77,158.02,487.2,31.3,110.5,22.65,89.5,157.55,34.82,13.25,543.03,307.05
2020-06-16 04:00:00,9.0685,54.46,89.52,20.0,54.59,31.072,55.8,101.04,3.115,65.4753,13.4,10.43,11.81,197.77,10.03,382.77,35.71,191.69,24.45,8.8,24.1722,328.28,2.27,21.45,12.196,9.2,9.43,119.6463,72.136,149.11,60.4,193.57,130.7635,21.1,66.27,273.77,160.22,487.2,31.3,111.58,22.65,89.5,161.22,34.82,13.25,550.4,312.96
2020-06-17 04:00:00,9.236,54.55,89.94,20.0,51.52,31.344,56.6,98.69,3.177,66.1193,13.4,10.43,11.81,192.54,10.03,382.11,35.66,192.83,24.45,8.8,24.1722,328.28,2.18,21.45,12.173,9.2,9.43,118.6902,72.556,148.34,60.49,194.24,132.049,20.8,66.33,280.09,163.42,487.2,31.3,110.49,22.65,89.5,163.83,34.82,13.25,555.23,311.66
2020-06-18 04:00:00,9.218,54.04,89.92,20.0,53.69,31.871,56.15,101.61,3.142,66.9307,13.4,10.43,11.81,192.29,10.03,378.39,35.72,195.18,24.45,8.8,24.1722,328.28,2.1,21.45,11.946,9.2,9.43,118.6998,71.798,148.23,60.08,196.32,132.699,20.72,67.34,279.19,165.22,487.2,31.3,110.83,22.65,89.5,168.05,34.82,13.25,556.77,311.78
2020-06-19 04:00:00,9.2613,54.23,88.81,20.0,54.4,30.277,55.31,101.08,3.231,66.7267,13.4,10.43,11.81,187.02,10.03,372.2,35.56,195.8433,24.45,8.8,24.1722,328.28,2.02,21.45,11.819,9.2,9.43,117.0841,71.586,145.37,59.62,195.15,133.7505,21.17,69.08,293.27,168.82,487.2,31.3,113.97,22.65,89.5,164.36,34.82,13.25,555.37,308.64
2020-06-22 04:00:00,9.5268,54.76,89.13,20.0,55.12,31.354,56.0,105.02,3.103,66.288,13.4,10.43,11.81,188.52,10.03,375.96,35.19,196.32,24.45,8.8,24.1722,328.28,2.07,21.45,11.871,9.2,9.43,115.7457,72.593,144.94,60.09,200.57,135.691,22.87,72.02,293.2,171.7,487.2,31.3,112.83,22.65,89.5,170.26,34.82,13.25,553.21,310.62
2020-06-23 04:00:00,9.45,53.99,89.35,20.0,55.19,31.13,56.76,104.27,3.127,66.7853,13.4,10.43,11.81,187.88,10.03,371.7,34.98,196.1733,24.45,8.8,24.1722,328.28,2.09,21.45,11.754,9.2,9.43,114.1587,73.2205,144.86,59.92,201.91,138.2205,22.38,75.37,295.8,168.81,487.2,31.3,114.05,22.65,89.5,172.79,34.82,13.25,554.65,312.05
2020-06-24 04:00:00,9.2355,52.39,89.14,20.0,54.44,30.697,56.58,103.7,3.061,64.0567,13.4,10.43,11.81,176.69,10.03,359.82,34.2,184.9867,24.45,8.8,24.1722,328.28,2.11,21.45,11.438,9.2,9.43,111.3002,71.5985,138.35,59.09,197.84,136.72,21.59,73.09,291.18,163.63,487.2,31.3,109.03,22.65,89.5,168.0,34.82,13.25,538.57,304.09
2020-06-25 04:00:00,9.49,51.93,88.96,20.0,54.53,30.885,57.04,105.71,3.103,65.732,13.4,10.43,11.81,174.88,10.03,362.82,35.15,185.0367,24.45,8.8,24.1722,328.28,2.11,21.45,11.779,9.2,9.43,113.7954,72.0665,142.46,58.51,200.34,137.729,21.49,76.05,295.15,167.31,487.2,31.3,110.09,22.65,89.5,172.5,34.82,13.25,546.97,307.35
2020-06-26 04:00:00,9.155,50.1,88.02,20.0,54.18,30.741,56.33,98.79,2.812,63.9827,13.4,10.43,11.81,170.01,10.03,356.76,35.17,183.2833,24.45,8.8,24.1722,328.28,2.52,21.45,11.6,9.2,9.43,112.0363,67.995,138.21,57.5,196.33,134.6435,20.51,74.04,286.14,162.63,487.2,31.3,107.94,22.65,89.5,170.87,34.82,13.25,534.85,300.05
2020-06-29 04:00:00,9.2,50.28,89.01,20.0,54.76,30.978,56.39,98.1,2.824,67.29,13.4,10.43,11.81,194.49,10.03,367.5,35.9,184.59,24.45,8.8,24.1722,328.28,3.25,21.45,11.85,9.2,9.43,114.4837,69.7485,143.24,58.27,198.44,134.019,20.42,75.05,285.18,162.71,487.2,31.3,109.58,22.65,89.5,168.35,34.82,13.25,532.87,304.46
2020-06-30 04:00:00,9.4978,52.61,91.21,20.0,55.27,31.561,56.77,100.29,2.839,71.9873,13.4,10.43,11.81,183.3,10.03,364.92,35.69,189.9433,24.45,8.8,24.1722,328.28,2.59,21.45,11.829,9.2,9.43,115.4589,70.6805,144.59,59.83,203.51,137.941,21.02,73.49,290.31,160.34,487.2,31.3,110.34,22.65,89.5,174.23,34.82,13.25,544.09,308.36
2020-07-01 04:00:00,9.53,52.58,89.78,20.0,55.49,31.273,56.82,102.95,2.794,74.642,13.4,10.43,11.81,180.32,10.03,360.42,35.95,191.8467,24.45,8.8,24.1722,328.28,2.36,21.45,11.78,9.2,9.43,113.327,71.902,144.11,58.81,204.7,143.935,22.0,78.5,286.28,165.68,487.2,31.3,109.61,22.65,89.5,177.43,34.82,13.25,544.32,310.52
2020-07-02 04:00:00,9.6123,52.34,91.87,20.0,55.94,31.547,58.62,107.27,2.748,80.5773,13.4,10.43,11.81,180.81,10.03,362.0,35.86,193.4933,24.45,8.8,24.1722,328.28,2.45,21.45,11.735,9.2,9.43,114.4359,73.235,145.02,59.13,206.26,144.515,22.3,79.7,291.1,162.75,487.2,31.3,109.75,22.65,89.5,177.21,34.82,13.25,551.77,312.23
2020-07-06 04:00:00,9.8393,53.4,92.92,20.0,56.6,31.879,61.88,106.39,2.795,91.4387,13.4,10.43,11.81,187.91,10.03,362.59,36.17,194.88,24.45,8.8,24.1722,328.28,3.0,21.45,11.975,9.2,9.43,114.9044,74.785,147.22,59.54,210.7,152.852,22.49,84.11,291.31,163.49,487.2,31.3,111.2,22.65,89.5,176.18,34.82,13.25,557.55,317.05
2020-07-07 04:00:00,9.8718,52.93,92.14,20.0,56.31,31.312,60.71,106.42,2.753,92.6573,13.4,10.43,11.81,178.88,10.03,353.27,36.36,191.78,24.45,8.8,24.1722,328.28,2.8,21.45,11.809,9.2,9.43,112.4092,74.259,144.97,58.31,208.25,150.006,24.03,91.41,299.06,163.89,487.2,31.3,108.78,22.65,89.5,177.28,34.82,13.25,549.23,313.78
2020-07-08 04:00:00,10.216,53.43,93.53,20.0,56.66,31.957,62.59,114.55,2.821,91.0587,13.4,10.43,11.81,180.08,10.03,350.23,36.19,193.6533,24.45,8.8,24.1722,328.28,3.1,21.45,11.822,9.2,9.43,112.5335,74.8,145.59,58.61,212.83,154.0555,24.93,94.17,295.92,170.15,487.2,31.3,107.54,22.65,89.5,181.57,34.82,13.25,557.61,316.18
2020-07-09 04:00:00,10.509,57.255,93.25,20.0,57.53,32.15,64.78,117.46,2.766,92.952,13.4,10.43,11.81,173.28,10.03,339.96,35.83,191.49,24.45,8.8,24.1722,328.28,3.75,21.45,11.737,9.2,9.43,110.6214,75.5495,141.37,58.42,214.32,159.1315,24.57,94.02,295.4,169.96,487.2,31.3,105.46,22.65,89.5,183.23,34.82,13.25,549.44,314.38
2020-07-10 04:00:00,10.4793,55.88,92.51,20.0,57.39,31.944,63.85,116.65,2.764,102.9767,13.4,10.43,11.81,178.44,10.03,349.25,36.4,191.9567,24.45,8.8,24.1722,328.28,3.55,21.45,11.766,9.2,9.43,113.1453,77.087,142.45,59.53,213.67,160.0,23.81,89.47,294.45,168.81,487.2,31.3,106.6,22.65,89.5,178.4,34.82,13.25,554.08,317.59
2020-07-13 04:00:00,10.0523,53.59,91.33,20.0,57.01,31.131,65.07,106.21,2.713,99.804,13.4,10.43,11.81,175.65,10.03,353.06,35.83,190.43,24.45,8.8,24.1722,328.28,3.43,21.45,11.579,9.2,9.43,113.9579,75.567,143.49,58.58,207.07,155.2,21.45,86.23,284.82,161.98,487.2,31.3,105.55,22.65,89.5,171.51,34.82,13.25,552.56,314.84
2020-07-14 04:00:00,10.377,54.72,92.38,20.0,57.2,31.508,66.96,105.61,2.77,101.12,13.4,10.43,11.81,179.96,10.03,355.66,36.21,195.1133,24.45,8.8,24.1722,328.28,3.4,21.45,11.666,9.2,9.43,115.2964,76.029,148.1,58.98,208.35,154.2,22.28,90.91,293.83,166.76,487.2,31.3,107.31,22.65,89.5,172.3,34.82,13.25,561.33,318.92
2020-07-15 04:00:00,10.2273,55.34,92.55,20.0,56.62,31.378,66.06,103.15,2.786,103.0673,13.4,10.43,11.81,187.94,10.03,364.56,37.54,202.6,24.45,8.8,24.1722,328.28,3.32,21.45,12.045,9.2,9.43,117.5908,75.682,151.93,59.03,208.04,150.4435,22.61,93.32,295.11,169.66,487.2,31.3,109.46,22.65,89.5,172.06,34.82,13.25,568.59,321.85
2020-07-16 04:00:00,10.1348,54.92,91.2,20.0,55.82,31.134,66.59,101.06,2.813,100.0427,13.4,10.43,11.81,178.7,10.03,365.88,37.64,201.4167,24.45,8.8,24.1722,328.28,3.51,21.45,11.846,9.2,9.43,118.5564,75.9,153.08,59.14,203.92,149.995,21.44,91.32,290.56,169.415,487.2,31.3,108.56,22.65,89.5,169.81,34.82,13.25,566.96,320.79
2020-07-17 04:00:00,10.2015,55.04,92.23,20.0,54.9,31.271,66.4,101.43,2.84,100.056,13.4,10.43,11.81,175.66,10.03,368.5,37.86,216.9133,24.45,8.8,24.1722,328.28,4.18,21.45,11.834,9.2,9.43,119.608,75.7775,155.0,60.0,202.88,148.0985,21.6,92.35,294.53,167.51,487.2,31.3,108.04,22.65,89.5,173.92,34.82,13.25,587.72,321.72
2020-07-20 04:00:00,10.5108,57.46,93.17,20.0,55.4,31.713,66.89,106.72,2.865,109.5333,13.4,10.43,11.81,174.42,10.03,365.53,38.11,222.5133,24.45,8.8,24.1722,328.28,4.16,21.45,12.051,9.2,9.43,120.8126,78.286,153.39,61.15,211.6,159.842,22.23,95.3,303.1,172.34,487.2,31.3,108.01,22.65,89.5,178.82,34.82,13.25,579.6,324.32
2020-07-21 04:00:00,10.3285,57.0,92.31,20.0,55.91,31.434,67.81,106.6,2.809,104.5573,13.4,10.43,11.81,178.63,10.03,375.12,37.92,219.3833,24.45,8.8,24.1722,328.28,4.46,21.45,12.104,9.2,9.43,120.5163,77.921,154.76,60.7,208.75,156.9145,20.96,93.55,291.4,168.27,487.2,31.3,105.52,22.65,89.5,175.58,34.82,13.25,580.0,325.01
2020-07-22 04:00:00,10.4388,61.79,92.6,20.0,56.01,31.38,68.53,103.71,2.797,106.1553,13.4,10.43,11.81,179.79,10.03,394.08,37.93,227.1133,24.45,8.8,24.1722,328.28,5.28,21.45,12.121,9.2,9.43,123.0115,78.4245,154.61,61.05,211.75,154.9955,20.25,92.97,291.23,164.52,487.2,31.3,110.26,22.65,89.5,178.42,34.82,13.25,582.54,326.86
2020-07-23 04:00:00,10.1298,59.57,89.67,20.0,55.76,30.967,67.37,101.46,2.762,100.8713,13.4,10.43,11.81,176.45,10.03,387.62,37.71,228.85,24.45,8.8,24.1722,328.28,4.87,21.45,11.976,9.2,9.43,121.7304,75.784,153.73,60.4,202.54,149.3275,19.65,90.8,284.46,161.67,487.2,31.3,113.01,22.65,89.5,173.86,34.82,13.25,578.15,322.96
2020-07-24 04:00:00,10.1945,69.4,88.89,20.0,55.65,30.579,73.9,100.03,2.717,94.4667,13.4,10.43,11.81,173.76,10.03,386.21,37.4,225.11,24.45,8.8,24.1722,328.28,5.06,21.45,11.695,9.2,9.43,120.2581,75.5935,149.43,50.59,201.3,150.4455,19.15,90.35,278.49,158.63,487.2,31.3,112.89,22.65,89.5,172.56,34.82,13.25,570.62,320.88
2020-07-27 04:00:00,10.4215,68.97,92.7,20.0,55.34,31.268,83.25,103.6,2.846,102.64,13.4,10.43,11.81,170.21,10.03,382.09,38.14,228.45,24.45,8.8,24.1722,328.28,4.91,21.45,11.766,9.2,9.43,120.6597,76.51,150.76,49.57,203.85,152.7605,20.03,92.12,284.21,158.45,487.2,31.3,113.55,22.65,89.5,177.98,34.82,13.25,575.33,323.22
2020-07-28 04:00:00,10.2155,67.61,91.45,20.0,55.35,30.735,76.92,105.73,2.814,98.4327,13.4,10.43,11.81,170.84,10.03,386.66,38.19,226.5633,24.45,8.8,24.1722,328.28,5.58,21.45,11.781,9.2,9.43,118.9962,75.017,152.01,49.24,202.02,150.0165,19.05,86.4,278.52,155.49,487.2,31.3,113.95,22.65,89.5,176.27,34.82,13.25,570.7,321.17
2020-07-29 04:00:00,10.4655,76.09,93.03,20.0,55.7,30.885,82.67,112.92,2.958,99.9407,13.4,10.43,11.81,166.01,10.03,387.3,39.68,231.93,24.45,8.8,24.1722,328.28,6.71,21.45,12.274,9.2,9.43,119.8088,76.101,154.58,48.07,204.06,151.6765,18.35,85.53,278.72,150.0,487.2,31.3,114.88,22.65,89.5,184.6,34.82,13.25,577.6,325.12
2020-07-30 04:00:00,10.614,78.2,107.19,20.0,55.25,31.21,79.93,111.91,2.973,99.166,13.4,10.43,11.81,161.95,10.03,381.72,40.82,229.13,24.45,8.8,24.1722,328.28,7.21,21.45,12.215,9.2,9.43,117.4952,76.5725,149.16,47.99,203.9,152.594,18.71,86.36,279.4,154.09,487.2,31.3,113.77,22.65,89.5,192.51,34.82,13.25,573.09,323.96
2020-07-31 04:00:00,10.6148,77.43,105.61,20.0,55.45,31.675,78.89,113.2,3.0305,95.384,13.4,10.43,11.81,158.0,10.03,378.97,40.89,228.48,24.45,8.8,24.1722,328.28,7.25,21.45,12.392,9.2,9.43,117.5335,74.148,149.37,47.73,205.01,158.234,17.81,85.46,272.0,153.52,487.2,31.3,108.25,22.65,89.5,196.07,34.82,13.25,575.01,326.52
2020-08-03 04:00:00,11.0102,77.67,109.59,20.0,55.98,32.123,78.95,115.48,3.031,99.0,13.4,10.43,11.81,162.27,10.03,377.1,41.18,229.6467,24.45,8.8,24.1722,328.28,6.55,21.45,12.366,9.2,9.43,118.8432,73.7225,148.53,48.3,216.54,155.5945,19.25,92.5,279.52,158.23,487.2,31.3,111.93,22.65,89.5,197.07,34.82,13.25,579.95,328.79
2020-08-04 04:00:00,11.2278,85.04,110.95,20.0,56.0,32.839,80.19,114.96,3.033,99.1333,13.4,10.43,11.81,165.07,10.03,377.99,41.23,227.8333,24.45,8.8,24.1722,328.28,6.79,21.45,12.332,9.2,9.43,120.3059,73.2485,147.33,49.13,213.29,156.9415,19.59,94.57,275.71,156.73,487.2,31.3,110.48,22.65,89.5,197.33,34.82,13.25,571.04,330.06
2020-08-05 04:00:00,11.2868,85.31,111.39,20.0,55.5,32.954,81.63,114.75,3.079,99.0013,13.4,10.43,11.81,174.28,10.03,383.5,41.56,230.9633,24.45,8.8,24.1722,328.28,6.99,21.45,12.395,9.2,9.43,119.9331,73.6805,150.82,48.92,212.94,160.2515,19.65,94.51,273.23,158.89,487.2,31.3,122.24,22.65,89.5,202.91,34.82,13.25,582.15,332.11
2020-08-06 04:00:00,11.3355,86.71,111.06,20.0,55.28,32.916,80.52,110.3,3.009,99.3053,13.4,10.43,11.81,172.2,10.03,379.74,42.19,230.4167,24.45,8.8,24.1722,328.28,7.87,21.45,12.335,9.2,9.43,120.5736,75.005,152.58,48.57,216.35,161.25,19.99,92.94,273.34,154.42,487.2,31.3,127.07,22.65,89.5,204.09,34.82,13.25,582.23,334.33
2020-08-07 04:00:00,11.1995,84.85,108.25,20.0,55.23,32.593,80.03,101.75,3.018,96.8473,13.4,10.43,11.81,170.02,10.03,385.62,41.22,228.6167,24.45,8.8,24.1722,328.28,9.19,21.45,12.339,9.2,9.43,119.4646,74.7245,155.11,48.03,212.48,158.373,19.83,89.81,272.99,158.97,487.2,31.3,126.08,22.65,89.5,198.63,34.82,13.25,588.19,334.57
2020-08-10 04:00:00,11.165,82.24,106.36,20.0,54.94,32.736,79.87,97.0,3.021,94.5713,13.4,10.43,11.81,179.41,10.03,389.26,41.23,227.6667,24.45,8.8,24.1722,328.28,12.2,21.45,12.362,9.2,9.43,121.5201,74.805,159.43,49.22,208.25,157.408,20.42,90.77,268.73,159.0,487.2,31.3,126.35,22.65,89.5,193.32,34.82,13.25,580.2,335.57
2020-08-11 04:00:00,10.85,76.88,108.83,20.0,54.27,32.403,77.94,98.16,3.048,91.626,13.4,10.43,11.81,180.13,10.03,391.96,41.51,225.0,24.45,8.8,24.1722,328.28,10.33,21.45,13.489,9.2,9.43,121.1759,74.016,160.28,48.19,203.38,154.0335,19.57,89.45,261.86,158.03,487.2,31.3,122.67,22.65,89.5,189.03,34.82,13.25,586.64,332.8
2020-08-12 04:00:00,11.4403,82.61,115.79,20.0,54.17,33.364,79.39,98.45,2.601,103.6507,13.4,10.43,11.81,175.44,10.03,392.44,41.41,227.6967,24.45,8.8,24.1722,328.28,11.18,21.45,13.704,9.2,9.43,121.1281,75.331,160.07,49.19,209.19,158.112,20.42,91.31,270.85,158.0,487.2,31.3,120.14,22.65,89.5,191.32,34.82,13.25,590.24,337.44
2020-08-13 04:00:00,11.443,81.84,113.41,20.0,54.02,32.942,78.3,100.89,2.599,108.0667,13.4,10.43,11.81,174.73,10.03,389.24,41.06,230.1867,24.45,8.8,24.1722,328.28,11.21,21.45,13.7,9.2,9.43,119.5315,75.9225,158.98,48.56,208.7,158.051,20.51,91.74,267.15,159.0,487.2,31.3,123.12,22.65,89.5,193.07,34.82,13.25,589.56,336.83
2020-08-14 04:00:00,11.564,81.3,113.74,20.0,54.2,32.782,78.41,101.25,2.61,110.0473,13.4,10.43,11.81,178.08,10.03,391.42,40.7,228.1733,24.45,8.8,24.1722,328.28,11.32,21.45,14.663,9.2,9.43,119.761,75.3865,160.28,48.89,208.9,157.401,19.89,89.5,267.29,157.0,487.2,31.3,124.26,22.65,89.5,191.46,34.82,13.25,588.46,336.84
2020-08-17 04:00:00,12.337,82.42,112.18,20.0,53.99,33.032,80.19,105.34,2.574,122.376,13.4,10.43,11.81,172.01,10.03,388.96,40.6,231.3333,24.45,8.8,24.1722,328.28,11.3,21.45,14.384,9.2,9.43,118.9675,75.899,158.76,48.93,210.28,159.1205,20.85,91.65,273.84,158.71,487.2,31.3,124.19,22.65,89.5,196.29,34.82,13.25,592.03,337.91
2020-08-18 04:00:00,12.2608,81.66,112.03,20.0,55.18,32.864,79.41,107.1,2.586,125.806,13.4,10.43,11.81,170.23,10.03,390.26,40.01,230.7967,24.45,8.8,24.1722,328.28,11.99,21.45,14.314,9.2,9.43,119.4264,77.93,157.38,48.65,211.49,165.6245,21.2,94.92,271.31,159.04,487.2,31.3,122.7,22.65,89.5,194.57,34.82,13.25,589.21,338.64
2020-08-19 04:00:00,12.1385,81.09,111.04,20.0,56.2,32.921,78.54,108.15,2.591,125.2353,13.4,10.43,11.81,169.27,10.03,390.05,39.57,230.47,24.45,8.8,24.1722,328.28,13.34,21.45,14.167,9.2,9.43,118.3939,77.3765,156.85,48.33,209.7,163.024,21.21,100.64,270.07,148.66,487.2,31.3,124.26,22.65,89.5,192.44,34.82,13.25,589.75,337.23
2020-08-20 04:00:00,12.141,82.77,110.66,20.0,55.26,32.883,76.81,112.49,2.619,133.4553,13.4,10.43,11.81,169.58,10.03,387.88,39.92,231.0167,24.45,8.8,24.1722,328.28,12.02,21.45,14.414,9.2,9.43,117.7342,79.0875,156.17,49.17,214.58,164.8685,20.61,91.76,271.43,140.97,487.2,31.3,124.61,22.65,89.5,198.18,34.82,13.25,583.36,338.28
2020-08-21 04:00:00,12.6835,83.81,113.0,20.0,55.19,33.002,78.34,112.02,2.654,136.6653,13.4,10.43,11.81,167.5,10.03,389.57,39.72,231.2933,24.45,8.8,24.1722,328.28,12.18,21.45,14.508,9.2,9.43,117.7438,79.021,157.5,49.28,213.02,164.236,20.28,90.46,271.28,141.94,487.2,31.3,123.72,22.65,89.5,196.79,34.82,13.25,584.04,339.48
2020-08-24 04:00:00,12.7203,83.08,115.91,20.0,56.01,33.4,78.9,111.245,2.666,134.28,13.4,10.43,11.81,178.27,10.03,395.04,39.7,231.9133,24.45,8.8,24.1722,328.28,12.18,21.45,14.858,9.2,9.43,120.153,79.41,159.37,49.14,213.69,165.373,20.2,86.59,267.43,141.2,487.2,31.3,123.41,22.65,89.5,198.88,34.82,13.25,591.45,342.92
2020-08-25 04:00:00,12.75,86.35,115.95,20.0,56.09,33.614,80.04,113.57,2.665,134.8893,13.4,10.43,11.81,174.73,10.03,394.84,40.0,233.1667,24.45,8.8,24.1722,328.28,12.25,21.45,14.696,9.2,9.43,119.1587,80.411,164.53,49.43,216.47,167.3245,20.82,88.92,272.35,144.94,487.2,31.3,123.53,22.65,89.5,201.67,34.82,13.25,591.15,344.12
2020-08-26 04:00:00,12.773,86.02,116.04,20.0,57.49,33.967,81.75,117.11,2.599,143.5447,13.4,10.43,11.81,171.9,10.03,395.44,39.7,233.33,24.45,8.8,24.1722,328.28,11.58,21.45,14.606,9.2,9.43,118.7094,82.619,165.31,49.55,221.15,172.0925,20.75,88.91,271.29,148.85,487.2,31.3,124.77,22.65,89.5,203.48,34.82,13.25,592.1,347.57
2020-08-27 04:00:00,12.6283,83.8,116.02,20.0,57.18,33.914,80.6,117.13,2.615,149.25,13.4,10.43,11.81,174.2,10.03,395.02,40.2,236.4633,24.45,8.8,24.1722,328.28,9.88,21.45,14.652,9.2,9.43,119.1683,81.7165,165.99,49.4,226.58,170.0,20.47,89.42,274.34,149.34,487.2,31.3,130.06,22.65,89.5,204.34,34.82,13.25,594.98,348.33
2020-08-28 04:00:00,13.1478,85.55,118.2,20.0,57.88,34.482,80.44,118.64,2.707,147.56,13.4,10.43,11.81,175.8,10.03,395.59,40.69,242.3367,24.45,8.8,24.1722,328.28,9.48,21.45,14.689,9.2,9.43,119.5698,82.2205,168.38,50.43,228.91,170.09,21.34,90.71,269.96,147.46,487.2,31.3,133.78,22.65,89.5,204.48,34.82,13.25,601.06,350.58
2020-08-31 04:00:00,13.3745,90.82,119.1,20.0,57.22,34.715,79.25,125.73,2.739,166.1067,13.4,10.43,11.81,171.82,10.03,390.26,39.9,243.6133,24.45,8.8,24.1722,328.28,10.08,21.45,14.444,9.2,9.43,117.8872,81.709,165.55,50.95,225.53,172.548,21.58,93.46,279.12,146.42,487.2,31.3,134.39,22.65,89.5,204.14,34.82,13.25,594.19,349.31
2020-09-01 04:00:00,13.821,92.18,122.01,20.0,57.66,35.954,81.55,143.69,2.707,158.35,13.4,10.43,11.81,172.1,10.03,386.81,39.38,247.19,24.45,8.8,24.1722,328.28,10.37,21.45,14.882,9.2,9.43,117.9732,83.0355,167.97,50.79,227.27,174.956,21.22,93.42,275.49,142.04,487.2,31.3,135.45,22.65,89.5,208.93,34.82,13.25,596.24,352.6
2020-09-02 04:00:00,14.3465,90.22,123.18,20.0,59.03,37.501,82.17,142.07,2.7315,149.1233,13.4,10.43,11.81,174.78,10.03,398.07,42.84,255.0367,24.45,8.8,24.1722,328.28,9.53,21.45,15.0,9.2,9.43,122.543,86.414,172.47,52.25,231.65,176.5725,21.26,93.93,281.89,141.08,487.2,31.3,136.15,22.65,89.5,210.82,34.82,13.25,608.0,357.7
2020-09-03 04:00:00,13.0155,82.54,116.43,20.0,57.1,35.209,81.18,129.25,2.584,135.6667,13.4,10.43,11.81,168.77,10.03,386.29,40.9,247.2033,24.45,8.8,24.1722,328.28,8.5,21.45,14.428,9.2,9.43,118.9771,82.092,166.3,50.39,217.3,168.4,18.405,85.69,267.42,136.69,487.2,31.3,134.36,22.65,89.5,204.99,34.82,13.25,579.12,345.39
2020-09-04 04:00:00,12.6225,82.01,115.97,20.0,55.73,36.295,78.91,125.19,2.554,139.44,13.4,10.43,11.81,171.05,10.03,385.02,41.66,245.0933,24.45,8.8,24.1722,328.28,8.88,21.45,14.219,9.2,9.43,116.9216,79.552,166.69,50.08,214.25,164.731,18.12,82.02,266.5,132.75,487.2,31.3,131.7,22.65,89.5,191.84,34.82,13.25,564.63,342.57
2020-09-08 04:00:00,11.913,78.69,109.77,20.0,55.32,35.054,77.32,125.63,2.531,110.07,13.4,10.43,11.81,161.08,10.03,380.23,40.59,231.39,24.45,8.8,24.1722,328.28,8.79,21.45,13.882,9.2,9.43,115.8795,76.6195,164.27,48.91,202.66,157.492,17.47,81.46,258.61,128.98,487.2,31.3,138.27,22.65,89.5,185.95,34.82,13.25,552.54,333.21
2020-09-09 04:00:00,12.715,81.91,114.02,20.0,56.95,36.003,79.4,128.18,2.617,122.0933,13.4,10.43,11.81,160.78,10.03,385.24,40.95,239.8267,24.45,8.8,24.1722,328.28,9.17,21.45,14.115,9.2,9.43,116.8834,77.848,165.75,49.62,211.29,163.4305,18.82,85.25,263.04,130.49,487.2,31.3,140.93,22.65,89.5,194.6,34.82,13.25,560.18,339.79
